data,produto,categoria,quantidade,preco_unitario,loja,total_venda
2024-01-27,Produto 113,Brinquedos,9,4556.6,Loja D,41009.4
2023-11-20,Produto 26,Brinquedos,3,3421.22,Loja B,10263.66
2023-04-13,Produto 368,Roupas,4,3443.35,Loja E,13773.4
2023-08-08,Produto 866,Eletrônicos,9,4804.24,Loja C,43238.159999999996
2024-04-10,Produto 130,Eletrônicos,10,1075.65,Loja A,10756.5
2023-01-04,Produto 764,Livros,7,2095.01,Loja E,14665.070000000002
2023-01-07,Produto 300,Roupas,4,4860.78,Loja B,19443.12
2023-01-17,Produto 937,Livros,5,1408.29,Loja B,7041.45
2023-03-11,Produto 422,Alimentos,10,4192.35,Loja C,41923.5
2023-03-31,Produto 667,Livros,1,3522.67,Loja A,3522.67
2023-12-18,Produto 146,Brinquedos,9,3386.71,Loja B,30480.39
2023-02-12,Produto 485,Alimentos,9,4959.48,Loja C,44635.31999999999
2023-03-29,Produto 732,Alimentos,5,3441.03,Loja B,17205.15
2023-05-21,Produto 363,Brinquedos,10,2075.99,Loja B,20759.899999999998
2023-06-18,Produto 256,Roupas,8,3631.81,Loja E,29054.48
2024-04-09,Produto 209,Alimentos,3,1307.3,Loja B,3921.8999999999996
2023-01-23,Produto 74,Brinquedos,7,3016.65,Loja C,21116.55
2023-05-27,Produto 1,Brinquedos,5,1398.17,Loja A,6990.85
2024-04-07,Produto 991,Brinquedos,2,4024.95,Loja B,8049.9
2024-03-31,Produto 198,Brinquedos,9,2856.45,Loja D,25708.05
2024-06-14,Produto 493,Livros,8,4193.94,Loja D,33551.52
2023-01-14,Produto 463,Roupas,6,21.5,Loja C,129.0
2023-05-07,Produto 837,Alimentos,2,3461.7,Loja C,6923.4
2023-02-17,Produto 904,Roupas,7,994.24,Loja E,6959.68
2024-01-28,Produto 323,Livros,3,4025.35,Loja B,12076.05
2023-02-09,Produto 645,Brinquedos,10,4034.28,Loja A,40342.8
2024-03-12,Produto 81,Livros,8,3878.0,Loja B,31024.0
2023-10-11,Produto 954,Eletrônicos,1,2195.37,Loja E,2195.37
2024-06-01,Produto 180,Livros,5,2428.79,Loja E,12143.95
2023-03-20,Produto 110,Alimentos,9,167.7,Loja C,1509.3
2023-11-23,Produto 284,Roupas,10,2109.79,Loja D,21097.9
2024-03-21,Produto 995,Eletrônicos,5,1902.65,Loja C,9513.25
2023-09-10,Produto 775,Alimentos,8,57.52,Loja D,460.16
2024-05-30,Produto 927,Livros,8,1988.84,Loja D,15910.72
2023-12-08,Produto 342,Brinquedos,2,272.71,Loja A,545.42
2023-07-05,Produto 923,Brinquedos,9,4620.9,Loja A,41588.1
2024-04-24,Produto 887,Eletrônicos,8,4366.64,Loja C,34933.12
2024-03-06,Produto 787,Brinquedos,9,2793.12,Loja B,25138.079999999998
2023-08-17,Produto 935,Alimentos,9,4339.18,Loja A,39052.62
2024-02-11,Produto 693,Roupas,4,4674.12,Loja C,18696.48
2023-11-20,Produto 20,Eletrônicos,7,305.03,Loja B,2135.21
2023-03-12,Produto 847,Livros,10,3809.41,Loja D,38094.1
2024-01-16,Produto 362,Livros,10,4244.16,Loja D,42441.6
2023-01-22,Produto 819,Brinquedos,3,1776.1,Loja B,5328.299999999999
2024-04-17,Produto 938,Brinquedos,5,695.73,Loja A,3478.65
2023-05-28,Produto 915,Brinquedos,8,4983.63,Loja D,39869.04
2024-02-18,Produto 738,Eletrônicos,5,1257.31,Loja C,6286.549999999999
2023-08-27,Produto 217,Eletrônicos,5,3757.51,Loja C,18787.550000000003
2024-06-11,Produto 113,Eletrônicos,8,2294.99,Loja D,18359.92
2023-12-28,Produto 570,Eletrônicos,2,561.28,Loja E,1122.56
2024-03-13,Produto 476,Roupas,3,2976.5,Loja B,8929.5
2023-01-21,Produto 495,Alimentos,1,3751.37,Loja E,3751.37
2024-03-30,Produto 801,Brinquedos,1,883.52,Loja B,883.52
2024-06-24,Produto 21,Eletrônicos,7,752.16,Loja B,5265.12
2024-04-28,Produto 773,Livros,8,204.75,Loja C,1638.0
2024-01-31,Produto 10,Eletrônicos,5,676.92,Loja E,3384.6
2023-08-10,Produto 948,Livros,6,3710.19,Loja A,22261.14
2023-08-02,Produto 853,Eletrônicos,6,3425.42,Loja B,20552.52
2023-03-01,Produto 412,Alimentos,5,2064.85,Loja C,10324.25
2023-05-22,Produto 834,Livros,9,688.68,Loja E,6198.12
2023-04-05,Produto 545,Livros,4,915.09,Loja E,3660.36
2023-11-10,Produto 862,Alimentos,1,441.87,Loja E,441.87
2023-11-18,Produto 396,Eletrônicos,1,4855.7,Loja E,4855.7
2023-06-18,Produto 258,Eletrônicos,4,3877.69,Loja A,15510.76
2023-09-02,Produto 582,Roupas,10,3418.24,Loja E,34182.399999999994
2024-05-08,Produto 119,Alimentos,5,992.09,Loja D,4960.45
2024-02-27,Produto 600,Roupas,7,1460.51,Loja B,10223.57
2024-03-17,Produto 364,Roupas,10,244.07,Loja D,2440.7
2023-01-08,Produto 201,Eletrônicos,7,3839.68,Loja C,26877.76
2024-05-15,Produto 794,Alimentos,9,1898.99,Loja D,17090.91
2023-04-26,Produto 8,Alimentos,5,3039.69,Loja D,15198.45
2023-11-25,Produto 294,Livros,6,736.92,Loja C,4421.5199999999995
2023-07-31,Produto 436,Eletrônicos,5,3505.33,Loja A,17526.65
2024-02-01,Produto 377,Livros,6,3433.08,Loja D,20598.48
2023-07-22,Produto 395,Alimentos,3,3615.07,Loja D,10845.210000000001
2023-08-25,Produto 106,Brinquedos,5,721.87,Loja B,3609.35
2023-12-05,Produto 902,Brinquedos,4,1761.09,Loja E,7044.36
2023-05-21,Produto 877,Livros,3,1837.15,Loja E,5511.450000000001
2023-03-01,Produto 543,Alimentos,10,1770.67,Loja A,17706.7
2023-10-30,Produto 201,Brinquedos,6,4142.75,Loja E,24856.5
2024-03-05,Produto 665,Alimentos,10,867.39,Loja E,8673.9
2024-02-09,Produto 562,Eletrônicos,8,1037.36,Loja C,8298.88
2023-01-01,Produto 709,Roupas,3,985.29,Loja E,2955.87
2023-10-02,Produto 857,Roupas,2,3718.82,Loja B,7437.64
2023-02-08,Produto 148,Roupas,8,3959.6,Loja B,31676.8
2023-06-07,Produto 595,Livros,4,2284.84,Loja A,9139.36
2023-12-22,Produto 71,Roupas,9,3729.49,Loja C,33565.409999999996
2023-11-01,Produto 412,Alimentos,4,4867.16,Loja E,19468.64
2023-07-22,Produto 528,Brinquedos,7,4042.57,Loja B,28297.99
2024-04-03,Produto 899,Brinquedos,8,559.9,Loja A,4479.2
2023-10-25,Produto 211,Eletrônicos,6,566.16,Loja E,3396.96
2023-05-22,Produto 544,Alimentos,3,4525.73,Loja B,13577.189999999999
2024-04-25,Produto 893,Alimentos,1,403.09,Loja A,403.09
2024-04-23,Produto 913,Eletrônicos,8,1902.73,Loja E,15221.84
2023-02-26,Produto 516,Alimentos,6,4190.73,Loja D,25144.379999999997
2024-02-03,Produto 806,Alimentos,2,2717.07,Loja B,5434.14
2024-05-24,Produto 367,Eletrônicos,6,4610.07,Loja D,27660.42
2023-08-07,Produto 620,Roupas,1,3010.48,Loja C,3010.48
2023-11-18,Produto 852,Roupas,2,356.77,Loja D,713.54
2024-03-18,Produto 841,Brinquedos,6,1200.46,Loja C,7202.76
2023-11-08,Produto 271,Eletrônicos,3,2681.13,Loja E,8043.39
2023-08-05,Produto 89,Roupas,9,2189.15,Loja D,19702.350000000002
2024-03-07,Produto 444,Eletrônicos,2,432.01,Loja D,864.02
2024-05-19,Produto 745,Livros,10,3403.94,Loja A,34039.4
2024-06-06,Produto 334,Roupas,5,2686.68,Loja B,13433.4
2024-06-27,Produto 639,Livros,4,4211.29,Loja D,16845.16
2024-03-05,Produto 939,Roupas,1,1246.31,Loja E,1246.31
2024-06-25,Produto 792,Roupas,8,924.95,Loja C,7399.6
2024-01-19,Produto 784,Alimentos,4,1845.36,Loja A,7381.44
2023-10-01,Produto 949,Eletrônicos,1,4850.36,Loja A,4850.36
2023-05-10,Produto 121,Livros,2,4109.98,Loja E,8219.96
2023-10-27,Produto 235,Livros,4,2048.93,Loja E,8195.72
2023-11-04,Produto 248,Alimentos,8,4930.06,Loja D,39440.48
2024-05-16,Produto 985,Alimentos,6,2198.75,Loja C,13192.5
2024-03-01,Produto 629,Brinquedos,2,3582.0,Loja C,7164.0
2024-06-21,Produto 524,Alimentos,5,1193.12,Loja E,5965.599999999999
2023-03-02,Produto 194,Livros,2,4789.13,Loja E,9578.26
2023-06-22,Produto 963,Eletrônicos,5,3039.56,Loja D,15197.8
2024-04-15,Produto 117,Eletrônicos,5,4367.26,Loja B,21836.300000000003
2023-12-20,Produto 567,Eletrônicos,8,2732.83,Loja D,21862.64
2023-12-26,Produto 707,Alimentos,10,3646.72,Loja B,36467.2
2023-01-01,Produto 996,Alimentos,3,3174.19,Loja A,9522.57
2024-02-16,Produto 649,Alimentos,2,1244.98,Loja C,2489.96
2023-08-17,Produto 662,Livros,6,4413.2,Loja A,26479.199999999997
2023-04-10,Produto 85,Alimentos,10,4007.01,Loja B,40070.100000000006
2023-01-04,Produto 702,Roupas,4,4603.2,Loja E,18412.8
2024-05-17,Produto 521,Brinquedos,5,3124.17,Loja E,15620.85
2023-04-01,Produto 497,Alimentos,4,3199.04,Loja E,12796.16
2023-07-21,Produto 449,Eletrônicos,4,1507.01,Loja E,6028.04
2023-05-19,Produto 86,Brinquedos,2,2090.46,Loja A,4180.92
2023-01-27,Produto 849,Alimentos,5,553.96,Loja D,2769.8
2024-03-29,Produto 329,Alimentos,7,370.38,Loja B,2592.66
2023-11-07,Produto 167,Eletrônicos,7,2353.77,Loja E,16476.39
2024-02-27,Produto 494,Eletrônicos,5,881.76,Loja D,4408.8
2024-03-28,Produto 927,Eletrônicos,8,4409.91,Loja A,35279.28
2023-03-29,Produto 803,Eletrônicos,1,249.39,Loja D,249.39
2023-02-12,Produto 97,Eletrônicos,10,2863.38,Loja A,28633.800000000003
2023-11-23,Produto 585,Roupas,9,1723.14,Loja B,15508.26
2023-06-19,Produto 737,Roupas,6,183.02,Loja D,1098.1200000000001
2024-01-15,Produto 679,Roupas,5,4226.97,Loja B,21134.850000000002
2024-04-05,Produto 489,Roupas,7,2683.51,Loja C,18784.57
2024-06-28,Produto 510,Brinquedos,10,2656.31,Loja C,26563.1
2024-01-12,Produto 365,Alimentos,9,1740.97,Loja C,15668.73
2023-10-14,Produto 534,Livros,4,2898.61,Loja D,11594.44
2023-03-12,Produto 56,Eletrônicos,5,3214.99,Loja A,16074.949999999999
2023-01-14,Produto 549,Eletrônicos,2,1579.09,Loja A,3158.18
2024-05-13,Produto 288,Brinquedos,9,2761.06,Loja D,24849.54
2023-03-04,Produto 523,Livros,1,578.53,Loja E,578.53
2024-04-10,Produto 842,Roupas,6,3483.13,Loja D,20898.78
2024-02-13,Produto 713,Alimentos,8,3210.51,Loja D,25684.08
2023-04-05,Produto 582,Roupas,2,4185.18,Loja D,8370.36
2023-02-21,Produto 582,Alimentos,3,209.78,Loja C,629.34
2023-06-17,Produto 89,Brinquedos,4,4163.92,Loja C,16655.68
2023-06-05,Produto 173,Alimentos,4,3223.5,Loja B,12894.0
2023-03-07,Produto 821,Eletrônicos,1,2434.21,Loja D,2434.21
2024-02-06,Produto 937,Eletrônicos,2,2395.91,Loja D,4791.82
2024-03-13,Produto 372,Roupas,10,3954.64,Loja A,39546.4
2023-10-30,Produto 929,Roupas,8,3276.73,Loja B,26213.84
2024-03-11,Produto 278,Alimentos,10,2916.71,Loja B,29167.1
2024-01-07,Produto 584,Brinquedos,1,296.95,Loja E,296.95
2024-06-21,Produto 625,Roupas,8,4038.16,Loja D,32305.28
2023-03-30,Produto 867,Brinquedos,5,1694.36,Loja A,8471.8
2024-05-19,Produto 815,Roupas,6,1435.21,Loja C,8611.26
2023-01-27,Produto 318,Livros,7,519.72,Loja A,3638.04
2024-02-19,Produto 544,Alimentos,8,2671.03,Loja A,21368.24
2023-12-16,Produto 739,Roupas,3,3726.12,Loja A,11178.36
2023-03-24,Produto 455,Eletrônicos,6,3725.24,Loja B,22351.44
2024-02-22,Produto 546,Roupas,9,752.14,Loja B,6769.26
2023-02-01,Produto 602,Roupas,8,2549.9,Loja C,20399.2
2024-04-03,Produto 593,Livros,1,652.4,Loja A,652.4
2024-05-25,Produto 198,Eletrônicos,7,3583.93,Loja D,25087.51
2023-12-12,Produto 787,Brinquedos,1,4542.35,Loja B,4542.35
2023-09-27,Produto 375,Brinquedos,10,4369.63,Loja D,43696.3
2023-06-01,Produto 361,Livros,10,4472.47,Loja E,44724.700000000004
2024-02-13,Produto 92,Brinquedos,8,4653.46,Loja B,37227.68
2023-07-20,Produto 491,Alimentos,2,4931.8,Loja A,9863.6
2024-02-19,Produto 154,Alimentos,8,1679.05,Loja D,13432.4
2024-01-17,Produto 846,Brinquedos,8,150.77,Loja A,1206.16
2023-05-22,Produto 408,Alimentos,1,4806.38,Loja B,4806.38
2023-04-06,Produto 144,Brinquedos,3,1963.87,Loja E,5891.61
2024-06-17,Produto 533,Alimentos,9,2629.67,Loja C,23667.03
2024-01-30,Produto 542,Roupas,9,3834.34,Loja B,34509.06
2024-01-10,Produto 203,Livros,3,1546.25,Loja E,4638.75
2023-11-07,Produto 713,Eletrônicos,3,4574.78,Loja C,13724.34
2023-08-26,Produto 104,Roupas,10,3214.85,Loja B,32148.5
2024-06-01,Produto 877,Livros,2,1140.88,Loja E,2281.76
2023-05-21,Produto 770,Alimentos,6,3184.63,Loja E,19107.78
2024-05-17,Produto 430,Roupas,8,3006.11,Loja B,24048.88
2023-09-25,Produto 0,Livros,3,2159.75,Loja C,6479.25
2023-04-06,Produto 848,Alimentos,4,1966.43,Loja E,7865.72
2023-06-10,Produto 80,Brinquedos,7,3808.53,Loja A,26659.710000000003
2024-06-07,Produto 816,Alimentos,4,2879.19,Loja C,11516.76
2024-03-11,Produto 900,Livros,2,1392.74,Loja E,2785.48
2023-11-23,Produto 729,Livros,10,3330.43,Loja D,33304.299999999996
2023-02-23,Produto 288,Eletrônicos,5,2286.43,Loja E,11432.15
2024-02-05,Produto 451,Eletrônicos,3,4910.79,Loja A,14732.369999999999
2023-08-30,Produto 750,Livros,4,1883.72,Loja A,7534.88
2023-03-24,Produto 849,Eletrônicos,8,3710.81,Loja D,29686.48
2023-07-21,Produto 57,Brinquedos,10,3077.08,Loja C,30770.8
2023-07-20,Produto 119,Eletrônicos,8,4320.3,Loja D,34562.4
2023-01-30,Produto 380,Roupas,5,2212.12,Loja E,11060.599999999999
2023-10-20,Produto 906,Alimentos,7,3897.54,Loja A,27282.78
2023-12-20,Produto 486,Brinquedos,1,4576.82,Loja A,4576.82
2023-03-18,Produto 56,Livros,7,3208.15,Loja A,22457.05
2023-03-12,Produto 174,Roupas,9,1595.22,Loja D,14356.98
2023-05-31,Produto 65,Eletrônicos,9,3945.85,Loja D,35512.65
2024-05-15,Produto 149,Livros,2,2050.63,Loja B,4101.26
2024-03-07,Produto 6,Brinquedos,8,2814.55,Loja C,22516.4
2023-11-03,Produto 856,Livros,2,885.83,Loja B,1771.66
2023-10-05,Produto 84,Alimentos,1,3577.91,Loja C,3577.91
2024-06-23,Produto 431,Alimentos,5,381.01,Loja D,1905.05
2024-06-05,Produto 177,Brinquedos,9,4540.64,Loja D,40865.76
2023-01-15,Produto 150,Eletrônicos,5,2627.44,Loja B,13137.2
2023-07-16,Produto 836,Livros,9,4801.8,Loja B,43216.200000000004
2024-04-09,Produto 553,Livros,10,158.05,Loja C,1580.5
2024-03-06,Produto 170,Livros,10,3050.24,Loja C,30502.399999999998
2023-03-25,Produto 879,Eletrônicos,6,4676.13,Loja A,28056.78
2024-05-03,Produto 671,Brinquedos,2,2267.95,Loja B,4535.9
2023-05-29,Produto 930,Alimentos,6,1378.02,Loja B,8268.119999999999
2023-09-26,Produto 220,Alimentos,8,4961.56,Loja E,39692.48
2023-06-01,Produto 315,Eletrônicos,10,218.52,Loja D,2185.2000000000003
2024-02-21,Produto 576,Alimentos,8,4209.34,Loja D,33674.72
2024-02-06,Produto 472,Brinquedos,2,4647.28,Loja B,9294.56
2024-03-03,Produto 742,Livros,10,3233.47,Loja B,32334.699999999997
2024-01-22,Produto 517,Brinquedos,8,394.46,Loja E,3155.68
2023-04-13,Produto 497,Alimentos,8,2573.64,Loja A,20589.12
2023-03-05,Produto 154,Brinquedos,2,4718.93,Loja A,9437.86
2023-11-01,Produto 483,Roupas,5,2002.77,Loja B,10013.85
2023-10-07,Produto 835,Roupas,7,1321.04,Loja E,9247.279999999999
2023-07-17,Produto 394,Eletrônicos,8,718.33,Loja C,5746.64
2023-04-22,Produto 615,Roupas,5,3923.88,Loja D,19619.4
2024-05-17,Produto 374,Roupas,3,4658.49,Loja D,13975.47
2024-05-20,Produto 251,Roupas,10,4153.76,Loja E,41537.600000000006
2023-04-15,Produto 159,Eletrônicos,4,2869.88,Loja D,11479.52
2024-03-16,Produto 826,Eletrônicos,1,2610.4,Loja C,2610.4
2024-05-25,Produto 718,Brinquedos,1,3687.34,Loja B,3687.34
2023-12-07,Produto 634,Alimentos,5,2145.46,Loja D,10727.3
2024-06-01,Produto 68,Eletrônicos,6,1022.2,Loja E,6133.200000000001
2023-11-19,Produto 587,Roupas,10,4678.1,Loja D,46781.0
2023-08-26,Produto 809,Alimentos,2,2749.21,Loja E,5498.42
2024-01-07,Produto 204,Brinquedos,8,4759.65,Loja A,38077.2
2023-07-16,Produto 454,Alimentos,3,3427.85,Loja A,10283.55
2023-04-11,Produto 0,Alimentos,8,4208.81,Loja E,33670.48
2023-08-04,Produto 181,Roupas,3,1294.15,Loja D,3882.4500000000003
2023-06-02,Produto 303,Eletrônicos,3,4968.27,Loja E,14904.810000000001
2024-06-14,Produto 216,Eletrônicos,6,2625.3,Loja C,15751.800000000001
2024-02-08,Produto 218,Livros,1,95.63,Loja E,95.63
2023-01-02,Produto 753,Eletrônicos,4,3364.59,Loja A,13458.36
2023-06-23,Produto 471,Brinquedos,8,3188.55,Loja A,25508.4
2023-01-28,Produto 213,Roupas,2,2442.54,Loja A,4885.08
2023-09-07,Produto 94,Livros,5,1569.3,Loja D,7846.5
2023-01-28,Produto 203,Roupas,9,3518.41,Loja D,31665.69
2023-01-27,Produto 800,Brinquedos,3,1067.8,Loja A,3203.3999999999996
2023-11-06,Produto 311,Alimentos,8,3423.06,Loja A,27384.48
2023-02-12,Produto 725,Roupas,7,2218.39,Loja E,15528.73
2023-06-26,Produto 847,Roupas,6,2948.49,Loja E,17690.94
2023-03-09,Produto 742,Livros,2,998.15,Loja A,1996.3
2023-11-08,Produto 807,Roupas,10,4414.61,Loja C,44146.1
2023-11-26,Produto 360,Livros,8,4376.59,Loja A,35012.72
2023-01-24,Produto 38,Livros,8,2494.84,Loja D,19958.72
2023-10-09,Produto 631,Livros,3,832.82,Loja A,2498.46
2024-01-26,Produto 580,Roupas,7,612.96,Loja C,4290.72
2023-08-17,Produto 824,Eletrônicos,2,3903.65,Loja A,7807.3
2023-03-30,Produto 212,Brinquedos,10,3729.81,Loja C,37298.1
2023-05-14,Produto 646,Alimentos,9,2573.08,Loja A,23157.72
2023-08-30,Produto 93,Eletrônicos,4,1531.11,Loja E,6124.44
2023-08-24,Produto 44,Livros,5,4698.34,Loja D,23491.7
2024-06-24,Produto 855,Brinquedos,6,2284.06,Loja C,13704.36
2023-05-20,Produto 736,Roupas,6,1463.87,Loja A,8783.22
2023-10-24,Produto 933,Eletrônicos,1,329.08,Loja A,329.08
2024-03-15,Produto 205,Brinquedos,4,3319.88,Loja B,13279.52
2024-06-24,Produto 34,Eletrônicos,7,4174.55,Loja C,29221.850000000002
2024-01-14,Produto 296,Eletrônicos,9,449.55,Loja A,4045.9500000000003
2024-04-11,Produto 712,Livros,9,1448.1,Loja E,13032.9
2024-04-01,Produto 801,Brinquedos,7,3423.81,Loja C,23966.67
2023-11-04,Produto 317,Roupas,6,4222.32,Loja D,25333.92
2023-09-21,Produto 301,Brinquedos,10,851.55,Loja E,8515.5
2024-04-16,Produto 223,Roupas,3,2965.06,Loja D,8895.18
2023-08-26,Produto 462,Eletrônicos,1,4360.3,Loja E,4360.3
2023-02-21,Produto 610,Brinquedos,1,2515.67,Loja E,2515.67
2023-01-24,Produto 421,Eletrônicos,1,591.42,Loja D,591.42
2024-03-06,Produto 991,Roupas,1,1213.64,Loja A,1213.64
2023-01-07,Produto 547,Brinquedos,3,4072.3,Loja C,12216.900000000001
2023-10-10,Produto 349,Eletrônicos,3,4248.69,Loja C,12746.07
2024-04-13,Produto 520,Brinquedos,3,3695.14,Loja E,11085.42
2023-04-17,Produto 645,Alimentos,8,3945.15,Loja B,31561.2
2023-01-18,Produto 7,Eletrônicos,2,1771.47,Loja E,3542.94
2023-09-07,Produto 947,Livros,2,3807.92,Loja C,7615.84
2023-08-26,Produto 944,Roupas,9,1190.12,Loja C,10711.079999999998
2023-09-23,Produto 79,Roupas,9,697.4,Loja E,6276.599999999999
2023-02-28,Produto 562,Eletrônicos,8,4914.76,Loja D,39318.08
2023-12-30,Produto 483,Brinquedos,7,3939.92,Loja C,27579.440000000002
2023-06-10,Produto 0,Alimentos,2,764.21,Loja A,1528.42
2023-11-11,Produto 667,Roupas,9,2275.47,Loja A,20479.23
2023-07-04,Produto 941,Livros,10,3724.32,Loja E,37243.200000000004
2023-10-22,Produto 424,Brinquedos,5,4416.99,Loja E,22084.949999999997
2023-12-15,Produto 910,Alimentos,8,2793.37,Loja A,22346.96
2023-08-18,Produto 68,Roupas,5,830.39,Loja D,4151.95
2023-12-13,Produto 812,Alimentos,3,3578.08,Loja A,10734.24
2024-04-27,Produto 290,Eletrônicos,9,4428.41,Loja B,39855.69
2024-03-05,Produto 237,Roupas,3,4946.69,Loja C,14840.07
2023-04-19,Produto 219,Roupas,1,1976.53,Loja C,1976.53
2023-12-04,Produto 11,Alimentos,8,2349.95,Loja C,18799.6
2024-05-05,Produto 411,Roupas,2,4805.22,Loja E,9610.44
2024-01-01,Produto 737,Brinquedos,3,3277.09,Loja B,9831.27
2023-02-16,Produto 148,Brinquedos,5,4584.97,Loja D,22924.850000000002
2023-08-01,Produto 66,Roupas,4,3347.23,Loja A,13388.92
2023-08-19,Produto 830,Livros,2,3634.53,Loja D,7269.06
2024-02-24,Produto 289,Roupas,8,1360.29,Loja C,10882.32
2024-04-09,Produto 239,Eletrônicos,5,3960.53,Loja C,19802.65
2024-03-28,Produto 833,Livros,6,2909.38,Loja B,17456.28
2024-03-13,Produto 178,Brinquedos,6,3004.34,Loja A,18026.04
2023-01-01,Produto 31,Livros,9,870.69,Loja C,7836.210000000001
2024-03-09,Produto 141,Brinquedos,7,3931.37,Loja C,27519.59
2023-11-06,Produto 627,Eletrônicos,2,1504.46,Loja C,3008.92
2023-07-12,Produto 129,Brinquedos,7,2018.2,Loja B,14127.4
2024-03-22,Produto 432,Brinquedos,5,1862.28,Loja D,9311.4
2023-06-10,Produto 52,Eletrônicos,6,1257.44,Loja C,7544.64
2023-08-17,Produto 534,Roupas,1,3638.04,Loja D,3638.04
2023-02-05,Produto 930,Livros,2,2094.58,Loja E,4189.16
2024-04-18,Produto 71,Eletrônicos,4,3594.69,Loja C,14378.76
2023-04-27,Produto 21,Livros,2,149.47,Loja E,298.94
2023-02-27,Produto 773,Roupas,5,2927.52,Loja D,14637.6
2023-03-17,Produto 88,Brinquedos,2,2778.69,Loja B,5557.38
2023-05-25,Produto 597,Livros,5,1112.48,Loja D,5562.4
2023-04-07,Produto 533,Eletrônicos,1,1583.51,Loja B,1583.51
2023-10-29,Produto 369,Brinquedos,7,3443.4,Loja C,24103.8
2024-04-06,Produto 370,Roupas,3,625.07,Loja A,1875.21
2024-02-06,Produto 498,Livros,4,1541.75,Loja B,6167.0
2023-10-22,Produto 903,Brinquedos,3,4877.67,Loja B,14633.01
2023-02-23,Produto 819,Livros,10,1084.77,Loja E,10847.7
2023-09-24,Produto 119,Brinquedos,7,2675.23,Loja B,18726.61
2023-01-25,Produto 545,Alimentos,5,4940.2,Loja A,24701.0
2023-10-22,Produto 147,Eletrônicos,5,1349.04,Loja E,6745.2
2023-11-16,Produto 907,Livros,3,4923.43,Loja D,14770.29
2023-07-26,Produto 691,Eletrônicos,7,4377.26,Loja B,30640.82
2023-11-10,Produto 841,Roupas,3,2034.86,Loja E,6104.58
2023-12-17,Produto 922,Brinquedos,6,2144.71,Loja C,12868.26
2023-12-16,Produto 382,Brinquedos,10,4371.86,Loja A,43718.6
2023-05-26,Produto 409,Eletrônicos,8,3367.38,Loja B,26939.04
2023-01-13,Produto 908,Brinquedos,3,2833.86,Loja E,8501.58
2023-11-12,Produto 221,Eletrônicos,3,3337.66,Loja C,10012.98
2023-07-23,Produto 318,Alimentos,2,4720.08,Loja A,9440.16
2024-04-15,Produto 957,Livros,9,2620.64,Loja B,23585.76
2023-10-04,Produto 723,Brinquedos,2,2258.22,Loja C,4516.44
2023-12-29,Produto 849,Alimentos,4,4822.34,Loja A,19289.36
2023-04-28,Produto 431,Livros,1,3982.44,Loja D,3982.44
2024-01-03,Produto 328,Roupas,3,4435.74,Loja B,13307.22
2023-09-19,Produto 847,Alimentos,8,2661.33,Loja B,21290.64
2023-03-21,Produto 550,Livros,9,3346.5,Loja D,30118.5
2023-12-10,Produto 739,Eletrônicos,3,696.11,Loja B,2088.33
2023-04-22,Produto 929,Brinquedos,9,1744.77,Loja E,15702.93
2023-05-22,Produto 706,Roupas,2,3377.19,Loja E,6754.38
2023-04-07,Produto 670,Livros,6,826.83,Loja E,4960.9800000000005
2023-01-08,Produto 830,Livros,8,751.47,Loja E,6011.76
2023-07-13,Produto 335,Eletrônicos,6,2097.51,Loja C,12585.060000000001
2024-03-20,Produto 982,Alimentos,4,1455.15,Loja B,5820.6
2024-04-22,Produto 735,Eletrônicos,2,350.99,Loja A,701.98
2024-04-18,Produto 746,Brinquedos,7,3198.56,Loja B,22389.92
2024-05-24,Produto 505,Alimentos,7,1839.75,Loja D,12878.25
2023-04-18,Produto 281,Roupas,3,18.13,Loja E,54.39
2023-09-10,Produto 559,Roupas,1,636.63,Loja C,636.63
2023-11-02,Produto 561,Eletrônicos,7,198.19,Loja A,1387.33
2023-01-09,Produto 880,Eletrônicos,9,4481.67,Loja B,40335.03
2023-01-05,Produto 646,Brinquedos,7,3107.47,Loja C,21752.289999999997
2024-03-25,Produto 485,Livros,2,1482.78,Loja E,2965.56
2023-08-20,Produto 727,Alimentos,8,4267.77,Loja A,34142.16
2023-02-23,Produto 984,Alimentos,4,3560.7,Loja A,14242.8
2024-01-18,Produto 261,Livros,1,2451.26,Loja A,2451.26
2023-02-25,Produto 302,Brinquedos,1,1673.46,Loja D,1673.46
2023-12-21,Produto 948,Alimentos,4,4579.91,Loja B,18319.64
2023-02-26,Produto 502,Eletrônicos,10,3803.38,Loja E,38033.8
2023-11-17,Produto 348,Alimentos,7,2808.81,Loja B,19661.67
2023-06-22,Produto 674,Eletrônicos,2,4686.58,Loja B,9373.16
2023-01-05,Produto 270,Brinquedos,10,3125.67,Loja E,31256.7
2023-03-17,Produto 711,Eletrônicos,3,1931.5,Loja C,5794.5
